uuid,min_x,min_y,max_x,max_y,start_date,end_date,geometry
09ad80f0-10c4-4c44-bc49-e288b24b647f,8.96484375,49.49667452747043,9.140625,49.610709938074216,2023-07-01,2023-07-31,"POLYGON ((8.96484375 49.49667452747043, 8.96484375 49.610709938074216, 9.140625 49.610709938074216, 9.140625 49.49667452747043, 8.96484375 49.49667452747043))"
16561478-b973-4e8d-acd1-0c41bc948d87,8.26171875,49.49667452747043,8.4375,49.610709938074216,2023-09-01,2023-09-30,"POLYGON ((8.26171875 49.49667452747043, 8.26171875 49.610709938074216, 8.4375 49.610709938074216, 8.4375 49.49667452747043, 8.26171875 49.49667452747043))"
4c6b9578-cfcc-4fc8-a71e-a7c98651461d,8.4375,49.15296965617039,8.61328125,49.26780455063753,2023-09-01,2023-09-30,"POLYGON ((8.4375 49.15296965617039, 8.4375 49.26780455063753, 8.61328125 49.26780455063753, 8.61328125 49.15296965617039, 8.4375 49.15296965617039))"
c2725bd8-0184-40cf-a1dc-75287c46f6e6,8.4375,49.26780455063753,8.61328125,49.38237278700955,2023-09-01,2023-09-30,"POLYGON ((8.4375 49.26780455063753, 8.4375 49.38237278700955, 8.61328125 49.38237278700955, 8.61328125 49.26780455063753, 8.4375 49.26780455063753))"
cf83790f-6418-4c63-9d56-b1cd45198abc,8.61328125,49.15296965617039,8.789062499999998,49.26780455063753,2023-09-01,2023-09-30,"POLYGON ((8.61328125 49.15296965617039, 8.61328125 49.26780455063753, 8.789062499999998 49.26780455063753, 8.789062499999998 49.15296965617039, 8.61328125 49.15296965617039))"
ec810f0f-a209-4160-bf80-e16465e91d23,8.61328125,49.26780455063753,8.789062499999998,49.38237278700955,2023-09-01,2023-09-30,"POLYGON ((8.61328125 49.26780455063753, 8.61328125 49.38237278700955, 8.789062499999998 49.38237278700955, 8.789062499999998 49.26780455063753, 8.61328125 49.26780455063753))"
3498bc8e-5a89-4a17-9a21-f513142ac7c1,8.789062499999998,49.15296965617039,8.96484375,49.26780455063753,2023-09-01,2023-09-30,"POLYGON ((8.789062499999998 49.15296965617039, 8.789062499999998 49.26780455063753, 8.96484375 49.26780455063753, 8.96484375 49.15296965617039, 8.789062499999998 49.15296965617039))"
f9c3c90b-7776-4714-9898-f099fb2d9934,8.789062499999998,49.26780455063753,8.96484375,49.38237278700955,2023-09-01,2023-09-30,"POLYGON ((8.789062499999998 49.26780455063753, 8.789062499999998 49.38237278700955, 8.96484375 49.38237278700955, 8.96484375 49.26780455063753, 8.789062499999998 49.26780455063753))"
4d02545e-e420-449b-ae0a-62a071ecab87,8.96484375,49.15296965617039,9.140625,49.26780455063753,2023-09-01,2023-09-30,"POLYGON ((8.96484375 49.15296965617039, 8.96484375 49.26780455063753, 9.140625 49.26780455063753, 9.140625 49.15296965617039, 8.96484375 49.15296965617039))"
6eb1a894-dc69-4962-b22e-91e25c8640df,8.96484375,49.26780455063753,9.140625,49.38237278700955,2023-09-01,2023-09-30,"POLYGON ((8.96484375 49.26780455063753, 8.96484375 49.38237278700955, 9.140625 49.38237278700955, 9.140625 49.26780455063753, 8.96484375 49.26780455063753))"
e56a059d-d88c-4277-abcf-ada751450239,8.4375,49.38237278700955,8.61328125,49.49667452747043,2023-09-01,2023-09-30,"POLYGON ((8.4375 49.38237278700955, 8.4375 49.49667452747043, 8.61328125 49.49667452747043, 8.61328125 49.38237278700955, 8.4375 49.38237278700955))"
e7d04dc6-abf2-48f5-b859-0f2c7d77a6d5,8.4375,49.49667452747043,8.61328125,49.610709938074216,2023-09-01,2023-09-30,"POLYGON ((8.4375 49.49667452747043, 8.4375 49.610709938074216, 8.61328125 49.610709938074216, 8.61328125 49.49667452747043, 8.4375 49.49667452747043))"
37069879-137f-4f6c-81fd-2f9a5b0e98f5,8.61328125,49.38237278700955,8.789062499999998,49.49667452747043,2023-09-01,2023-09-30,"POLYGON ((8.61328125 49.38237278700955, 8.61328125 49.49667452747043, 8.789062499999998 49.49667452747043, 8.789062499999998 49.38237278700955, 8.61328125 49.38237278700955))"
cf438b0c-d3ef-447d-8c45-874931bd6c2e,8.61328125,49.49667452747043,8.789062499999998,49.610709938074216,2023-09-01,2023-09-30,"POLYGON ((8.61328125 49.49667452747043, 8.61328125 49.610709938074216, 8.789062499999998 49.610709938074216, 8.789062499999998 49.49667452747043, 8.61328125 49.49667452747043))"
030b3f08-5704-436d-afd9-cb2a076dbe06,8.4375,49.610709938074216,8.61328125,49.72447918871299,2023-09-01,2023-09-30,"POLYGON ((8.4375 49.610709938074216, 8.4375 49.72447918871299, 8.61328125 49.72447918871299, 8.61328125 49.610709938074216, 8.4375 49.610709938074216))"
c814fe4a-e324-402a-bc92-172ebce24a2a,8.61328125,49.610709938074216,8.789062499999998,49.72447918871299,2023-09-01,2023-09-30,"POLYGON ((8.61328125 49.610709938074216, 8.61328125 49.72447918871299, 8.789062499999998 49.72447918871299, 8.789062499999998 49.610709938074216, 8.61328125 49.610709938074216))"
b6397918-39fa-487b-a2b2-1a0a0f85e0d1,8.789062499999998,49.38237278700955,8.96484375,49.49667452747043,2023-09-01,2023-09-30,"POLYGON ((8.789062499999998 49.38237278700955, 8.789062499999998 49.49667452747043, 8.96484375 49.49667452747043, 8.96484375 49.38237278700955, 8.789062499999998 49.38237278700955))"
3026c912-cc51-47a2-81e4-8cc960541a32,8.789062499999998,49.49667452747043,8.96484375,49.610709938074216,2023-09-01,2023-09-30,"POLYGON ((8.789062499999998 49.49667452747043, 8.789062499999998 49.610709938074216, 8.96484375 49.610709938074216, 8.96484375 49.49667452747043, 8.789062499999998 49.49667452747043))"
1f96b186-b730-4b75-87c9-a9a117fa9375,8.96484375,49.38237278700955,9.140625,49.49667452747043,2023-09-01,2023-09-30,"POLYGON ((8.96484375 49.38237278700955, 8.96484375 49.49667452747043, 9.140625 49.49667452747043, 9.140625 49.38237278700955, 8.96484375 49.38237278700955))"
241c2671-e375-4cbc-8a13-aaf47f4d643a,8.96484375,49.49667452747043,9.140625,49.610709938074216,2023-09-01,2023-09-30,"POLYGON ((8.96484375 49.49667452747043, 8.96484375 49.610709938074216, 9.140625 49.610709938074216, 9.140625 49.49667452747043, 8.96484375 49.49667452747043))"
